city_name,year,month,sector_name,gas_name,emissions_quantity,Type_of_Emissions
Baneshwar,2024,12,mineral-extraction,ch4,0,Emission
Baneshwar,2024,12,mineral-extraction,ch4,0,Emission
Baneshwar,2024,12,forestry-and-land-use,ch4,0,Emission
Baneshwar,2024,12,fossil-fuel-operations,ch4,1.004476407,Emission
Baneshwar,2024,12,waste,ch4,97.7598806,Emission
Baneshwar,2024,12,agriculture,ch4,0,Emission
Baneshwar,2024,12,manufacturing,ch4,4.93E-09,Emission
Baneshwar,2024,12,forestry-and-land-use,ch4,0,Emission
Baneshwar,2024,12,forestry-and-land-use,ch4,0,Emission
Baneshwar,2024,12,manufacturing,ch4,0,Emission
Baneshwar,2024,12,transportation,ch4,0,Emission
Baneshwar,2025,1,agriculture,ch4,401.2761521,Emission
Baneshwar,2025,1,buildings,ch4,84.78969658,Emission
Baneshwar,2025,1,fluorinated-gases,ch4,0,Emission
Baneshwar,2025,1,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,1,fossil-fuel-operations,ch4,1.010312819,Emission
Baneshwar,2025,1,manufacturing,ch4,6.11990283,Emission
Baneshwar,2025,1,mineral-extraction,ch4,0,Emission
Baneshwar,2025,1,power,ch4,3.520986809,Emission
Baneshwar,2025,1,transportation,ch4,1.051672286,Emission
Baneshwar,2025,1,waste,ch4,345.0520459,Emission
Baneshwar,2025,2,agriculture,ch4,506.2286428,Emission
Baneshwar,2025,2,buildings,ch4,65.49685137,Emission
Baneshwar,2025,2,fluorinated-gases,ch4,0,Emission
Baneshwar,2025,2,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,2,fossil-fuel-operations,ch4,0.991305523,Emission
Baneshwar,2025,2,manufacturing,ch4,6.061554725,Emission
Baneshwar,2025,2,mineral-extraction,ch4,0,Emission
Baneshwar,2025,2,power,ch4,3.066047334,Emission
Baneshwar,2025,2,transportation,ch4,0.960234635,Emission
Baneshwar,2025,2,waste,ch4,321.377995,Emission
Baneshwar,2025,3,agriculture,ch4,495.5726438,Emission
Baneshwar,2025,3,buildings,ch4,67.65605358,Emission
Baneshwar,2025,3,fluorinated-gases,ch4,0,Emission
Baneshwar,2025,3,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,3,fossil-fuel-operations,ch4,0.985168246,Emission
Baneshwar,2025,3,manufacturing,ch4,6.240085218,Emission
Baneshwar,2025,3,mineral-extraction,ch4,0,Emission
Baneshwar,2025,3,power,ch4,3.119589321,Emission
Baneshwar,2025,3,transportation,ch4,1.060187321,Emission
Baneshwar,2025,3,waste,ch4,347.5404237,Emission
Baneshwar,2025,4,agriculture,ch4,419.6321724,Emission
Baneshwar,2025,4,buildings,ch4,64.94319281,Emission
Baneshwar,2025,4,fluorinated-gases,ch4,0,Emission
Baneshwar,2025,4,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,4,fossil-fuel-operations,ch4,1.010223909,Emission
Baneshwar,2025,4,manufacturing,ch4,6.321470468,Emission
Baneshwar,2025,4,mineral-extraction,ch4,0,Emission
Baneshwar,2025,4,power,ch4,2.786983697,Emission
Baneshwar,2025,4,transportation,ch4,1.034387746,Emission
Baneshwar,2025,4,waste,ch4,382.9185528,Emission
Baneshwar,2025,5,agriculture,ch4,335.0542324,Emission
Baneshwar,2025,5,buildings,ch4,67.10792384,Emission
Baneshwar,2025,5,fluorinated-gases,ch4,0,Emission
Baneshwar,2025,5,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,5,fossil-fuel-operations,ch4,1.004770187,Emission
Baneshwar,2025,5,manufacturing,ch4,6.227142841,Emission
Baneshwar,2025,5,mineral-extraction,ch4,0,Emission
Baneshwar,2025,5,power,ch4,3.276319105,Emission
Baneshwar,2025,5,transportation,ch4,1.068910562,Emission
Baneshwar,2025,5,waste,ch4,404.947456,Emission
Baneshwar,2025,6,agriculture,ch4,537.5782331,Emission
Baneshwar,2025,6,buildings,ch4,64.94319281,Emission
Baneshwar,2025,6,fluorinated-gases,ch4,0,Emission
Baneshwar,2025,6,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,6,fossil-fuel-operations,ch4,1.003678262,Emission
Baneshwar,2025,6,manufacturing,ch4,6.239909156,Emission
Baneshwar,2025,6,mineral-extraction,ch4,0,Emission
Baneshwar,2025,6,power,ch4,2.114132293,Emission
Baneshwar,2025,6,transportation,ch4,1.036445454,Emission
Baneshwar,2025,6,waste,ch4,395.2730668,Emission
Baneshwar,2025,7,agriculture,ch4,814.2858119,Emission
Baneshwar,2025,7,buildings,ch4,67.10792371,Emission
Baneshwar,2025,7,fluorinated-gases,ch4,0,Emission
Baneshwar,2025,7,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,7,fossil-fuel-operations,ch4,1.009333653,Emission
Baneshwar,2025,7,manufacturing,ch4,6.118986884,Emission
Baneshwar,2025,7,mineral-extraction,ch4,0,Emission
Baneshwar,2025,7,power,ch4,0,Emission
Baneshwar,2025,7,transportation,ch4,1.072342342,Emission
Baneshwar,2025,7,waste,ch4,405.3649957,Emission
Baneshwar,2025,8,agriculture,ch4,893.547336,Emission
Baneshwar,2025,8,buildings,ch4,67.10792371,Emission
Baneshwar,2025,8,fluorinated-gases,ch4,0,Emission
Baneshwar,2025,8,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,8,fossil-fuel-operations,ch4,0.990465465,Emission
Baneshwar,2025,8,manufacturing,ch4,6.059307449,Emission
Baneshwar,2025,8,mineral-extraction,ch4,0,Emission
Baneshwar,2025,8,power,ch4,2.041505129,Emission
Baneshwar,2025,8,transportation,ch4,1.082285558,Emission
Baneshwar,2025,8,waste,ch4,405.5631175,Emission
Baneshwar,2025,9,agriculture,ch4,875.7620583,Emission
Baneshwar,2025,9,buildings,ch4,64.94319281,Emission
Baneshwar,2025,9,fluorinated-gases,ch4,0,Emission
Baneshwar,2025,9,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,9,fossil-fuel-operations,ch4,0.984688851,Emission
Baneshwar,2025,9,manufacturing,ch4,6.238341234,Emission
Baneshwar,2025,9,mineral-extraction,ch4,0,Emission
Baneshwar,2025,9,power,ch4,1.900055661,Emission
Baneshwar,2025,9,transportation,ch4,1.059828554,Emission
Baneshwar,2025,9,waste,ch4,395.8416915,Emission
Baneshwar,2025,10,agriculture,ch4,733.7974326,Emission
Baneshwar,2025,10,buildings,ch4,67.10792371,Emission
Baneshwar,2025,10,fluorinated-gases,ch4,0,Emission
Baneshwar,2025,10,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,10,fossil-fuel-operations,ch4,1.010100942,Emission
Baneshwar,2025,10,manufacturing,ch4,6.321076402,Emission
Baneshwar,2025,10,mineral-extraction,ch4,0,Emission
Baneshwar,2025,10,power,ch4,1.835038217,Emission
Baneshwar,2025,10,transportation,ch4,1.104607605,Emission
Baneshwar,2025,10,waste,ch4,405.923315,Emission
Baneshwar,2025,11,agriculture,ch4,571.2568941,Emission
Baneshwar,2025,11,buildings,ch4,65.665525,Emission
Baneshwar,2025,11,fluorinated-gases,ch4,0,Emission
Baneshwar,2025,11,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,11,fossil-fuel-operations,ch4,1.005144064,Emission
Baneshwar,2025,11,manufacturing,ch4,6.227302035,Emission
Baneshwar,2025,11,mineral-extraction,ch4,0,Emission
Baneshwar,2025,11,power,ch4,3.551577882,Emission
Baneshwar,2025,11,transportation,ch4,1.079120309,Emission
Baneshwar,2025,11,waste,ch4,338.8920254,Emission
Baneshwar,2025,12,agriculture,ch4,289.8375426,Emission
Baneshwar,2025,12,buildings,ch4,82.21661123,Emission
Baneshwar,2025,12,fluorinated-gases,ch4,0,Emission
Baneshwar,2025,12,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,12,fossil-fuel-operations,ch4,1.004476407,Emission
Baneshwar,2025,12,manufacturing,ch4,6.240150946,Emission
Baneshwar,2025,12,mineral-extraction,ch4,0,Emission
Baneshwar,2025,12,power,ch4,3.226642856,Emission
Baneshwar,2025,12,transportation,ch4,1.1185656,Emission
Baneshwar,2025,12,waste,ch4,346.8306261,Emission
Baneshwar,2025,1,manufacturing,ch4,0,Emission
Baneshwar,2025,1,mineral-extraction,ch4,0,Emission
Baneshwar,2025,1,waste,ch4,0.053768308,Emission
Baneshwar,2025,1,manufacturing,ch4,0,Emission
Baneshwar,2025,1,manufacturing,ch4,0,Emission
Baneshwar,2025,1,fossil-fuel-operations,ch4,4.63E-15,Emission
Baneshwar,2025,1,mineral-extraction,ch4,0,Emission
Baneshwar,2025,1,agriculture,ch4,1.14385,Emission
Baneshwar,2025,1,agriculture,ch4,0,Emission
Baneshwar,2025,1,transportation,ch4,0.001166899,Emission
Baneshwar,2025,1,transportation,ch4,0,Emission
Baneshwar,2025,1,waste,ch4,241.9555162,Emission
Baneshwar,2025,1,power,ch4,0,Emission
Baneshwar,2025,1,agriculture,ch4,76.55399779,Emission
Baneshwar,2025,1,agriculture,ch4,107.4495025,Emission
Baneshwar,2025,1,agriculture,ch4,21.99068308,Emission
Baneshwar,2025,1,fluorinated-gases,ch4,0,Emission
Baneshwar,2025,1,manufacturing,ch4,0,Emission
Baneshwar,2025,1,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,1,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,1,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,1,manufacturing,ch4,0,Emission
Baneshwar,2025,1,power,ch4,0,Emission
Baneshwar,2025,1,waste,ch4,0,Emission
Baneshwar,2025,1,waste,ch4,4.451982852,Emission
Baneshwar,2025,1,transportation,ch4,0,Emission
Baneshwar,2025,1,transportation,ch4,0,Emission
Baneshwar,2025,1,manufacturing,ch4,0,Emission
Baneshwar,2025,1,mineral-extraction,ch4,0,Emission
Baneshwar,2025,1,manufacturing,ch4,0,Emission
Baneshwar,2025,1,agriculture,ch4,0,Emission
Baneshwar,2025,1,agriculture,ch4,2.474354167,Emission
Baneshwar,2025,1,agriculture,ch4,12.22993648,Emission
Baneshwar,2025,1,agriculture,ch4,1.969549128,Emission
Baneshwar,2025,1,buildings,ch4,2.599794613,Emission
Baneshwar,2025,1,fossil-fuel-operations,ch4,0,Emission
Baneshwar,2025,1,fossil-fuel-operations,ch4,4.37E-13,Emission
Baneshwar,2025,1,fossil-fuel-operations,ch4,0,Emission
Baneshwar,2025,1,agriculture,ch4,0,Emission
Baneshwar,2025,1,manufacturing,ch4,0,Emission
Baneshwar,2025,1,power,ch4,3.520986809,Emission
Baneshwar,2025,1,fossil-fuel-operations,ch4,0,Emission
Baneshwar,2025,1,manufacturing,ch4,6.119902825,Emission
Baneshwar,2025,1,manufacturing,ch4,0,Emission
Baneshwar,2025,1,mineral-extraction,ch4,0,Emission
Baneshwar,2025,1,buildings,ch4,0.022065166,Emission
Baneshwar,2025,1,transportation,ch4,0.000751576,Emission
Baneshwar,2025,1,manufacturing,ch4,0,Emission
Baneshwar,2025,1,manufacturing,ch4,0,Emission
Baneshwar,2025,1,transportation,ch4,0.068094246,Emission
Baneshwar,2025,1,buildings,ch4,82.1678368,Emission
Baneshwar,2025,1,agriculture,ch4,177.464279,Emission
Baneshwar,2025,1,transportation,ch4,0.981659565,Emission
Baneshwar,2025,1,mineral-extraction,ch4,0,Emission
Baneshwar,2025,1,mineral-extraction,ch4,0,Emission
Baneshwar,2025,1,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,1,fossil-fuel-operations,ch4,1.010312819,Emission
Baneshwar,2025,1,waste,ch4,98.59077853,Emission
Baneshwar,2025,1,agriculture,ch4,0,Emission
Baneshwar,2025,1,manufacturing,ch4,4.89E-09,Emission
Baneshwar,2025,1,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,1,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,1,manufacturing,ch4,0,Emission
Baneshwar,2025,1,transportation,ch4,0,Emission
Baneshwar,2025,2,manufacturing,ch4,0,Emission
Baneshwar,2025,2,mineral-extraction,ch4,0,Emission
Baneshwar,2025,2,waste,ch4,0.053768308,Emission
Baneshwar,2025,2,manufacturing,ch4,0,Emission
Baneshwar,2025,2,manufacturing,ch4,0,Emission
Baneshwar,2025,2,fossil-fuel-operations,ch4,4.63E-15,Emission
Baneshwar,2025,2,mineral-extraction,ch4,0,Emission
Baneshwar,2025,2,agriculture,ch4,0.45885,Emission
Baneshwar,2025,2,agriculture,ch4,0,Emission
Baneshwar,2025,2,transportation,ch4,0.001058891,Emission
Baneshwar,2025,2,transportation,ch4,0,Emission
Baneshwar,2025,2,waste,ch4,218.7123024,Emission
Baneshwar,2025,2,power,ch4,0,Emission
Baneshwar,2025,2,agriculture,ch4,76.55399779,Emission
Baneshwar,2025,2,agriculture,ch4,107.4495025,Emission
Baneshwar,2025,2,agriculture,ch4,21.99068308,Emission
Baneshwar,2025,2,fluorinated-gases,ch4,0,Emission
Baneshwar,2025,2,manufacturing,ch4,0,Emission
Baneshwar,2025,2,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,2,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,2,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,2,manufacturing,ch4,0,Emission
Baneshwar,2025,2,power,ch4,0,Emission
Baneshwar,2025,2,waste,ch4,0,Emission
Baneshwar,2025,2,waste,ch4,4.021145802,Emission
Baneshwar,2025,2,transportation,ch4,0,Emission
Baneshwar,2025,2,transportation,ch4,4.02E-18,Emission
Baneshwar,2025,2,manufacturing,ch4,0,Emission
Baneshwar,2025,2,mineral-extraction,ch4,0,Emission
Baneshwar,2025,2,manufacturing,ch4,0,Emission
Baneshwar,2025,2,agriculture,ch4,0,Emission
Baneshwar,2025,2,agriculture,ch4,2.474354167,Emission
Baneshwar,2025,2,agriculture,ch4,12.22993648,Emission
Baneshwar,2025,2,agriculture,ch4,1.969549128,Emission
Baneshwar,2025,2,buildings,ch4,2.003334912,Emission
Baneshwar,2025,2,fossil-fuel-operations,ch4,0,Emission
Baneshwar,2025,2,fossil-fuel-operations,ch4,4.37E-13,Emission
Baneshwar,2025,2,fossil-fuel-operations,ch4,0,Emission
Baneshwar,2025,2,agriculture,ch4,0,Emission
Baneshwar,2025,2,manufacturing,ch4,0,Emission
Baneshwar,2025,2,power,ch4,3.066047334,Emission
Baneshwar,2025,2,fossil-fuel-operations,ch4,0,Emission
Baneshwar,2025,2,manufacturing,ch4,6.06155472,Emission
Baneshwar,2025,2,manufacturing,ch4,0,Emission
Baneshwar,2025,2,mineral-extraction,ch4,0,Emission
Baneshwar,2025,2,buildings,ch4,0.001379447,Emission
Baneshwar,2025,2,transportation,ch4,0.000762056,Emission
Baneshwar,2025,2,manufacturing,ch4,0,Emission
Baneshwar,2025,2,manufacturing,ch4,0,Emission
Baneshwar,2025,2,transportation,ch4,0.069155038,Emission
Baneshwar,2025,2,buildings,ch4,63.49213701,Emission
Baneshwar,2025,2,agriculture,ch4,283.1017697,Emission
Baneshwar,2025,2,transportation,ch4,0.88925865,Emission
Baneshwar,2025,2,mineral-extraction,ch4,0,Emission
Baneshwar,2025,2,mineral-extraction,ch4,0,Emission
Baneshwar,2025,2,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,2,fossil-fuel-operations,ch4,0.991305523,Emission
Baneshwar,2025,2,waste,ch4,98.59077853,Emission
Baneshwar,2025,2,agriculture,ch4,0,Emission
Baneshwar,2025,2,manufacturing,ch4,4.89E-09,Emission
Baneshwar,2025,2,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,2,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,2,manufacturing,ch4,0,Emission
Baneshwar,2025,2,transportation,ch4,0,Emission
Baneshwar,2025,3,manufacturing,ch4,0,Emission
Baneshwar,2025,3,mineral-extraction,ch4,0,Emission
Baneshwar,2025,3,waste,ch4,0.053768308,Emission
Baneshwar,2025,3,manufacturing,ch4,0,Emission
Baneshwar,2025,3,manufacturing,ch4,0,Emission
Baneshwar,2025,3,fossil-fuel-operations,ch4,4.63E-15,Emission
Baneshwar,2025,3,mineral-extraction,ch4,0,Emission
Baneshwar,2025,3,agriculture,ch4,0.01134,Emission
Baneshwar,2025,3,agriculture,ch4,0,Emission
Baneshwar,2025,3,transportation,ch4,0.001148196,Emission
Baneshwar,2025,3,transportation,ch4,1.18E-18,Emission
Baneshwar,2025,3,waste,ch4,244.443894,Emission
Baneshwar,2025,3,power,ch4,0,Emission
Baneshwar,2025,3,agriculture,ch4,76.55399779,Emission
Baneshwar,2025,3,agriculture,ch4,107.4495025,Emission
Baneshwar,2025,3,agriculture,ch4,21.99068308,Emission
Baneshwar,2025,3,fluorinated-gases,ch4,0,Emission
Baneshwar,2025,3,manufacturing,ch4,0,Emission
Baneshwar,2025,3,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,3,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,3,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,3,manufacturing,ch4,0,Emission
Baneshwar,2025,3,power,ch4,0,Emission
Baneshwar,2025,3,waste,ch4,0,Emission
Baneshwar,2025,3,waste,ch4,4.451982852,Emission
Baneshwar,2025,3,transportation,ch4,0,Emission
Baneshwar,2025,3,transportation,ch4,0,Emission
Baneshwar,2025,3,manufacturing,ch4,0,Emission
Baneshwar,2025,3,mineral-extraction,ch4,0,Emission
Baneshwar,2025,3,manufacturing,ch4,0,Emission
Baneshwar,2025,3,agriculture,ch4,0,Emission
Baneshwar,2025,3,agriculture,ch4,2.474354167,Emission
Baneshwar,2025,3,agriculture,ch4,12.22993648,Emission
Baneshwar,2025,3,agriculture,ch4,1.969549128,Emission
Baneshwar,2025,3,buildings,ch4,2.06633422,Emission
Baneshwar,2025,3,fossil-fuel-operations,ch4,0,Emission
Baneshwar,2025,3,fossil-fuel-operations,ch4,4.37E-13,Emission
Baneshwar,2025,3,fossil-fuel-operations,ch4,0,Emission
Baneshwar,2025,3,agriculture,ch4,0,Emission
Baneshwar,2025,3,manufacturing,ch4,0,Emission
Baneshwar,2025,3,power,ch4,3.119589321,Emission
Baneshwar,2025,3,fossil-fuel-operations,ch4,0,Emission
Baneshwar,2025,3,manufacturing,ch4,6.240085213,Emission
Baneshwar,2025,3,manufacturing,ch4,0,Emission
Baneshwar,2025,3,mineral-extraction,ch4,0,Emission
Baneshwar,2025,3,buildings,ch4,0.001379447,Emission
Baneshwar,2025,3,transportation,ch4,0.000779373,Emission
Baneshwar,2025,3,manufacturing,ch4,0,Emission
Baneshwar,2025,3,manufacturing,ch4,0,Emission
Baneshwar,2025,3,transportation,ch4,0.070846592,Emission
Baneshwar,2025,3,buildings,ch4,65.58833991,Emission
Baneshwar,2025,3,agriculture,ch4,272.8932807,Emission
Baneshwar,2025,3,transportation,ch4,0.98741316,Emission
Baneshwar,2025,3,mineral-extraction,ch4,0,Emission
Baneshwar,2025,3,mineral-extraction,ch4,0,Emission
Baneshwar,2025,3,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,3,fossil-fuel-operations,ch4,0.985168246,Emission
Baneshwar,2025,3,waste,ch4,98.59077853,Emission
Baneshwar,2025,3,agriculture,ch4,0,Emission
Baneshwar,2025,3,manufacturing,ch4,4.98E-09,Emission
Baneshwar,2025,3,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,3,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,3,manufacturing,ch4,0,Emission
Baneshwar,2025,3,transportation,ch4,0,Emission
Baneshwar,2025,4,manufacturing,ch4,0,Emission
Baneshwar,2025,4,mineral-extraction,ch4,0,Emission
Baneshwar,2025,4,waste,ch4,0.053768308,Emission
Baneshwar,2025,4,manufacturing,ch4,0,Emission
Baneshwar,2025,4,manufacturing,ch4,0,Emission
Baneshwar,2025,4,fossil-fuel-operations,ch4,4.63E-15,Emission
Baneshwar,2025,4,mineral-extraction,ch4,0,Emission
Baneshwar,2025,4,agriculture,ch4,0.086499889,Emission
Baneshwar,2025,4,agriculture,ch4,0,Emission
Baneshwar,2025,4,transportation,ch4,0.001407293,Emission
Baneshwar,2025,4,transportation,ch4,0,Emission
Baneshwar,2025,4,waste,ch4,279.9656354,Emission
Baneshwar,2025,4,power,ch4,0,Emission
Baneshwar,2025,4,agriculture,ch4,76.54443948,Emission
Baneshwar,2025,4,agriculture,ch4,107.4495025,Emission
Baneshwar,2025,4,agriculture,ch4,21.99068308,Emission
Baneshwar,2025,4,fluorinated-gases,ch4,0,Emission
Baneshwar,2025,4,manufacturing,ch4,0,Emission
Baneshwar,2025,4,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,4,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,4,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,4,manufacturing,ch4,0,Emission
Baneshwar,2025,4,power,ch4,0,Emission
Baneshwar,2025,4,waste,ch4,0,Emission
Baneshwar,2025,4,waste,ch4,4.308370502,Emission
Baneshwar,2025,4,transportation,ch4,0,Emission
Baneshwar,2025,4,transportation,ch4,0,Emission
Baneshwar,2025,4,manufacturing,ch4,0,Emission
Baneshwar,2025,4,mineral-extraction,ch4,0,Emission
Baneshwar,2025,4,manufacturing,ch4,0,Emission
Baneshwar,2025,4,agriculture,ch4,0,Emission
Baneshwar,2025,4,agriculture,ch4,2.474354167,Emission
Baneshwar,2025,4,agriculture,ch4,12.23122037,Emission
Baneshwar,2025,4,agriculture,ch4,1.969549128,Emission
Baneshwar,2025,4,buildings,ch4,1.983094734,Emission
Baneshwar,2025,4,fossil-fuel-operations,ch4,0,Emission
Baneshwar,2025,4,fossil-fuel-operations,ch4,0,Emission
Baneshwar,2025,4,fossil-fuel-operations,ch4,0,Emission
Baneshwar,2025,4,agriculture,ch4,0,Emission
Baneshwar,2025,4,manufacturing,ch4,0,Emission
Baneshwar,2025,4,power,ch4,2.786983697,Emission
Baneshwar,2025,4,fossil-fuel-operations,ch4,0,Emission
Baneshwar,2025,4,manufacturing,ch4,6.321470463,Emission
Baneshwar,2025,4,manufacturing,ch4,0,Emission
Baneshwar,2025,4,mineral-extraction,ch4,0,Emission
Baneshwar,2025,4,buildings,ch4,0.001379447,Emission
Baneshwar,2025,4,transportation,ch4,0.000811166,Emission
Baneshwar,2025,4,manufacturing,ch4,0,Emission
Baneshwar,2025,4,manufacturing,ch4,0,Emission
Baneshwar,2025,4,transportation,ch4,0.073729795,Emission
Baneshwar,2025,4,buildings,ch4,62.95871863,Emission
Baneshwar,2025,4,agriculture,ch4,196.8859238,Emission
Baneshwar,2025,4,transportation,ch4,0.958439493,Emission
Baneshwar,2025,4,mineral-extraction,ch4,0,Emission
Baneshwar,2025,4,mineral-extraction,ch4,0,Emission
Baneshwar,2025,4,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,4,fossil-fuel-operations,ch4,1.010223909,Emission
Baneshwar,2025,4,waste,ch4,98.59077853,Emission
Baneshwar,2025,4,agriculture,ch4,0,Emission
Baneshwar,2025,4,manufacturing,ch4,5.01E-09,Emission
Baneshwar,2025,4,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,4,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,4,manufacturing,ch4,0,Emission
Baneshwar,2025,4,transportation,ch4,0,Emission
Baneshwar,2025,5,manufacturing,ch4,0,Emission
Baneshwar,2025,5,mineral-extraction,ch4,0,Emission
Baneshwar,2025,5,waste,ch4,0.053768308,Emission
Baneshwar,2025,5,manufacturing,ch4,0,Emission
Baneshwar,2025,5,manufacturing,ch4,0,Emission
Baneshwar,2025,5,fossil-fuel-operations,ch4,4.63E-15,Emission
Baneshwar,2025,5,mineral-extraction,ch4,0,Emission
Baneshwar,2025,5,agriculture,ch4,0.000694091,Emission
Baneshwar,2025,5,agriculture,ch4,0,Emission
Baneshwar,2025,5,transportation,ch4,0.001703439,Emission
Baneshwar,2025,5,transportation,ch4,0,Emission
Baneshwar,2025,5,waste,ch4,301.8509263,Emission
Baneshwar,2025,5,power,ch4,0,Emission
Baneshwar,2025,5,agriculture,ch4,76.54443948,Emission
Baneshwar,2025,5,agriculture,ch4,107.4495025,Emission
Baneshwar,2025,5,agriculture,ch4,21.99068308,Emission
Baneshwar,2025,5,fluorinated-gases,ch4,0,Emission
Baneshwar,2025,5,manufacturing,ch4,0,Emission
Baneshwar,2025,5,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,5,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,5,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,5,manufacturing,ch4,0,Emission
Baneshwar,2025,5,power,ch4,0,Emission
Baneshwar,2025,5,waste,ch4,0,Emission
Baneshwar,2025,5,waste,ch4,4.451982852,Emission
Baneshwar,2025,5,transportation,ch4,0,Emission
Baneshwar,2025,5,transportation,ch4,0,Emission
Baneshwar,2025,5,manufacturing,ch4,0,Emission
Baneshwar,2025,5,mineral-extraction,ch4,0,Emission
Baneshwar,2025,5,manufacturing,ch4,0,Emission
Baneshwar,2025,5,agriculture,ch4,0,Emission
Baneshwar,2025,5,agriculture,ch4,2.474354167,Emission
Baneshwar,2025,5,agriculture,ch4,12.23122037,Emission
Baneshwar,2025,5,agriculture,ch4,1.969549128,Emission
Baneshwar,2025,5,buildings,ch4,2.049194558,Emission
Baneshwar,2025,5,fossil-fuel-operations,ch4,0,Emission
Baneshwar,2025,5,fossil-fuel-operations,ch4,0,Emission
Baneshwar,2025,5,fossil-fuel-operations,ch4,0,Emission
Baneshwar,2025,5,agriculture,ch4,0,Emission
Baneshwar,2025,5,manufacturing,ch4,0,Emission
Baneshwar,2025,5,power,ch4,3.276319105,Emission
Baneshwar,2025,5,fossil-fuel-operations,ch4,0,Emission
Baneshwar,2025,5,manufacturing,ch4,6.227142836,Emission
Baneshwar,2025,5,manufacturing,ch4,0,Emission
Baneshwar,2025,5,mineral-extraction,ch4,0,Emission
Baneshwar,2025,5,buildings,ch4,0.001379447,Emission
Baneshwar,2025,5,transportation,ch4,0.000801839,Emission
Baneshwar,2025,5,manufacturing,ch4,0,Emission
Baneshwar,2025,5,manufacturing,ch4,0,Emission
Baneshwar,2025,5,transportation,ch4,0.073043491,Emission
Baneshwar,2025,5,buildings,ch4,65.05734983,Emission
Baneshwar,2025,5,agriculture,ch4,112.3937895,Emission
Baneshwar,2025,5,transportation,ch4,0.993361792,Emission
Baneshwar,2025,5,mineral-extraction,ch4,0,Emission
Baneshwar,2025,5,mineral-extraction,ch4,0,Emission
Baneshwar,2025,5,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,5,fossil-fuel-operations,ch4,1.004770187,Emission
Baneshwar,2025,5,waste,ch4,98.59077853,Emission
Baneshwar,2025,5,agriculture,ch4,0,Emission
Baneshwar,2025,5,manufacturing,ch4,4.93E-09,Emission
Baneshwar,2025,5,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,5,forestry-and-land-use,ch4,0,Emission
Baneshwar,2025,5,manufacturing,ch4,0,Emission
Baneshwar,2025,5,transportation,ch4,0,Emission
Baneshwar,2025,6,manufacturing,ch4,0,Emission
Baneshwar,2025,6,mineral-extraction,ch4,0,Emission
Baneshwar,2025,6,waste,ch4,0.053768308,Emission
Baneshwar,2025,6,manufacturing,ch4,0,Emission
Baneshwar,2025,6,manufacturing,ch4,0,Emission
Baneshwar,2025,6,fossil-fuel-operations,ch4,4.63E-15,Emission
Baneshwar,2025,6,mineral-extraction,ch4,0,Emission
Baneshwar,2025,6,agriculture,ch4,0.02768,Emission
Baneshwar,2025,6,agriculture,ch4,0,Emission
Baneshwar,2025,6,transportation,ch4,0.000990772,Emission
Baneshwar,2025,6,transportation,ch4,0,Emission
Baneshwar,2025,6,waste,ch4,292.3201495,Emission
Baneshwar,2025,6,power,ch4,0,Emission
