country_name,Source_Code,Source,Year,Unit,Emissions_Quantity,Gas_Name,Type_of_Emissions
Bangladesh,6992,Forest fires,2010,kt,0.6901,CH4,Emission
Bangladesh,6992,Forest fires,2011,kt,0.7327,CH4,Emission
Bangladesh,6992,Forest fires,2012,kt,1.3588,CH4,Emission
Bangladesh,6992,Forest fires,2013,kt,6.3781,CH4,Emission
Bangladesh,6992,Forest fires,2014,kt,5.3392,CH4,Emission
Bangladesh,6992,Forest fires,2015,kt,0.6421,CH4,Emission
Bangladesh,6992,Forest fires,2016,kt,0.301,CH4,Emission
Bangladesh,6992,Forest fires,2017,kt,0.0613,CH4,Emission
Bangladesh,6992,Forest fires,2018,kt,0.9857,CH4,Emission
Bangladesh,6992,Forest fires,2019,kt,0.4795,CH4,Emission
Bangladesh,6992,Forest fires,2020,kt,5.134,CH4,Emission
Bangladesh,6992,Forest fires,2021,kt,4.6384,CH4,Emission
Bangladesh,6992,Forest fires,2022,kt,0.5009,CH4,Emission
Bangladesh,6992,Forest fires,2023,kt,0.9218,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,1990,kt,2.5,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,1991,kt,2.5,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,1992,kt,2.5,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,1993,kt,2.5,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,1994,kt,2.5,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,1995,kt,2.5,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,1996,kt,2.7698,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,1997,kt,2.8667,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,1998,kt,2.208,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,1999,kt,3.3461,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2000,kt,2.0512,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2001,kt,3.3408,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2002,kt,0.0346,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2003,kt,1.4919,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2004,kt,0.5728,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2005,kt,1.8756,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2006,kt,9.0796,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2007,kt,1.4174,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2008,kt,3.9217,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2009,kt,4.7821,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2010,kt,0.6901,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2011,kt,0.7327,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2012,kt,1.3588,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2013,kt,6.3781,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2014,kt,5.3392,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2015,kt,0.6421,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2016,kt,0.301,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2017,kt,0.0613,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2018,kt,0.9857,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2019,kt,0.4795,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2020,kt,5.134,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2021,kt,4.6384,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2022,kt,0.5009,CH4,Emission
Bangladesh,69921,Fires in humid tropical forests,2023,kt,0.9218,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1990,kt,490.4336,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1991,kt,495.4454,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1992,kt,499.776,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1993,kt,503.9304,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1994,kt,507.8325,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1995,kt,512.5891,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1996,kt,517.1095,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1997,kt,521.4868,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1998,kt,525.8843,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,1999,kt,530.0549,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2000,kt,534.0246,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2001,kt,537.5996,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2002,kt,541.3315,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2003,kt,544.7093,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2004,kt,548.0821,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2005,kt,551.471,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2006,kt,554.648,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2007,kt,557.8098,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2008,kt,561.0221,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2009,kt,564.2869,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2010,kt,567.6329,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2011,kt,571.1344,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2012,kt,574.3107,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2013,kt,577.7994,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2014,kt,580.5295,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2015,kt,583.9984,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2016,kt,588.5239,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2017,kt,592.5621,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2018,kt,596.2348,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2019,kt,599.7641,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2020,kt,603.0233,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2021,kt,605.9642,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2022,kt,609.7222,CH4,Emission
Bangladesh,6991,Agrifood Systems Waste Disposal,2023,kt,613.1904,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,1990,kt,0.0009,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,1991,kt,0.0009,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,1992,kt,0.001,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,1993,kt,0.001,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,1994,kt,0.0003,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,1995,kt,0.0003,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,1996,kt,0.0007,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,1997,kt,0.0004,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,1998,kt,0.0006,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,1999,kt,0.0017,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2000,kt,0.0017,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2001,kt,0.0013,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2002,kt,0.0024,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2003,kt,0.0031,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2004,kt,0.0042,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2005,kt,0.0038,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2006,kt,0.0037,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2007,kt,0.0042,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2008,kt,0.0073,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2009,kt,0.008,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2010,kt,0.0058,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2011,kt,0.0038,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2012,kt,0.0076,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2013,kt,0.0015,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2014,kt,0.0089,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2015,kt,0.001,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2016,kt,0.0084,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2017,kt,0.0089,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2018,kt,0.009,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2019,kt,0.008,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2020,kt,0.0081,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2021,kt,0.0081,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2022,kt,0.0081,CH4,Emission
Bangladesh,6997,Pesticides Manufacturing,2023,kt,0.0081,CH4,Emission
Bangladesh,6506,Food Packaging,1990,kt,0,CH4,Emission
Bangladesh,6506,Food Packaging,1991,kt,0,CH4,Emission
Bangladesh,6506,Food Packaging,1992,kt,0,CH4,Emission
Bangladesh,6506,Food Packaging,1993,kt,0,CH4,Emission
Bangladesh,6506,Food Packaging,1994,kt,0,CH4,Emission
Bangladesh,6506,Food Packaging,1995,kt,0.0003,CH4,Emission
Bangladesh,6506,Food Packaging,1996,kt,0.0005,CH4,Emission
Bangladesh,6506,Food Packaging,1997,kt,0.0005,CH4,Emission
Bangladesh,6506,Food Packaging,1998,kt,0.0004,CH4,Emission
Bangladesh,6508,Food Retail,1990,kt,0.0002,CH4,Emission
Bangladesh,6508,Food Retail,1991,kt,0.0001,CH4,Emission
Bangladesh,6508,Food Retail,1992,kt,0.0001,CH4,Emission
Bangladesh,6508,Food Retail,1993,kt,0.0001,CH4,Emission
Bangladesh,6508,Food Retail,1994,kt,0.0001,CH4,Emission
Bangladesh,6508,Food Retail,1995,kt,0.0001,CH4,Emission
Bangladesh,6508,Food Retail,1996,kt,0.0001,CH4,Emission
Bangladesh,6508,Food Retail,1997,kt,0.0001,CH4,Emission
Bangladesh,6508,Food Retail,1998,kt,0.0004,CH4,Emission
Bangladesh,6508,Food Retail,1999,kt,0.0006,CH4,Emission
Bangladesh,6508,Food Retail,2000,kt,0.0008,CH4,Emission
Bangladesh,6508,Food Retail,2001,kt,0.0011,CH4,Emission
Bangladesh,6508,Food Retail,2002,kt,0.0013,CH4,Emission
Bangladesh,6508,Food Retail,2003,kt,0.0015,CH4,Emission
Bangladesh,6508,Food Retail,2004,kt,0.0018,CH4,Emission
Bangladesh,6508,Food Retail,2005,kt,0.002,CH4,Emission
Bangladesh,6508,Food Retail,2006,kt,0.003,CH4,Emission
Bangladesh,6508,Food Retail,2007,kt,0.0033,CH4,Emission
Bangladesh,6508,Food Retail,2008,kt,0.0032,CH4,Emission
Bangladesh,6508,Food Retail,2009,kt,0.0038,CH4,Emission
Bangladesh,6508,Food Retail,2010,kt,0.0053,CH4,Emission
Bangladesh,6508,Food Retail,2011,kt,0.0046,CH4,Emission
Bangladesh,6508,Food Retail,2012,kt,0.0049,CH4,Emission
Bangladesh,6508,Food Retail,2013,kt,0.0051,CH4,Emission
Bangladesh,6508,Food Retail,2014,kt,0.0057,CH4,Emission
Bangladesh,6508,Food Retail,2015,kt,0.0065,CH4,Emission
Bangladesh,6508,Food Retail,2016,kt,0.0072,CH4,Emission
Bangladesh,6508,Food Retail,2017,kt,0.0077,CH4,Emission
Bangladesh,6508,Food Retail,2018,kt,0.0082,CH4,Emission
Bangladesh,6508,Food Retail,2019,kt,0.0081,CH4,Emission
Bangladesh,6508,Food Retail,2020,kt,0.007,CH4,Emission
Bangladesh,6508,Food Retail,2021,kt,0.0094,CH4,Emission
Bangladesh,6508,Food Retail,2022,kt,0.0098,CH4,Emission
Bangladesh,6508,Food Retail,2023,kt,0.0098,CH4,Emission
Bangladesh,6505,Food Household Consumption,1990,kt,0.0079,CH4,Emission
Bangladesh,6505,Food Household Consumption,1991,kt,0.011,CH4,Emission
Bangladesh,6505,Food Household Consumption,1992,kt,0.0097,CH4,Emission
Bangladesh,6505,Food Household Consumption,1993,kt,0.0109,CH4,Emission
Bangladesh,6505,Food Household Consumption,1994,kt,0.0141,CH4,Emission
Bangladesh,6505,Food Household Consumption,1995,kt,0.016,CH4,Emission
Bangladesh,6505,Food Household Consumption,1996,kt,0.017,CH4,Emission
Bangladesh,6505,Food Household Consumption,1997,kt,0.0183,CH4,Emission
Bangladesh,6505,Food Household Consumption,1998,kt,0.0193,CH4,Emission
Bangladesh,6505,Food Household Consumption,1999,kt,0.0211,CH4,Emission
Bangladesh,6505,Food Household Consumption,2000,kt,0.0242,CH4,Emission
Bangladesh,6505,Food Household Consumption,2001,kt,0.0274,CH4,Emission
Bangladesh,6505,Food Household Consumption,2002,kt,0.0308,CH4,Emission
Bangladesh,6505,Food Household Consumption,2003,kt,0.0354,CH4,Emission
Bangladesh,6505,Food Household Consumption,2004,kt,0.0394,CH4,Emission
Bangladesh,6505,Food Household Consumption,2005,kt,0.0412,CH4,Emission
Bangladesh,6505,Food Household Consumption,2006,kt,0.0449,CH4,Emission
Bangladesh,6505,Food Household Consumption,2007,kt,0.049,CH4,Emission
Bangladesh,6505,Food Household Consumption,2008,kt,0.0513,CH4,Emission
Bangladesh,6505,Food Household Consumption,2009,kt,0.0542,CH4,Emission
Bangladesh,6505,Food Household Consumption,2010,kt,0.0617,CH4,Emission
Bangladesh,6505,Food Household Consumption,2011,kt,0.0658,CH4,Emission
Bangladesh,6505,Food Household Consumption,2012,kt,0.0687,CH4,Emission
Bangladesh,6505,Food Household Consumption,2013,kt,0.07,CH4,Emission
Bangladesh,6505,Food Household Consumption,2014,kt,0.0788,CH4,Emission
Bangladesh,6505,Food Household Consumption,2015,kt,0.0881,CH4,Emission
Bangladesh,6505,Food Household Consumption,2016,kt,0.1084,CH4,Emission
Bangladesh,6505,Food Household Consumption,2017,kt,0.1194,CH4,Emission
Bangladesh,6505,Food Household Consumption,2018,kt,0.126,CH4,Emission
Bangladesh,6505,Food Household Consumption,2019,kt,0.1174,CH4,Emission
Bangladesh,6505,Food Household Consumption,2020,kt,0.1045,CH4,Emission
Bangladesh,6505,Food Household Consumption,2021,kt,0.1095,CH4,Emission
Bangladesh,6505,Food Household Consumption,2022,kt,0.1079,CH4,Emission
Bangladesh,6505,Food Household Consumption,2023,kt,0.1079,CH4,Emission
Bangladesh,6815,Food Transport,1990,kt,0.0196,CH4,Emission
Bangladesh,6815,Food Transport,1991,kt,0.0217,CH4,Emission
Bangladesh,6815,Food Transport,1992,kt,0.0246,CH4,Emission
Bangladesh,6815,Food Transport,1993,kt,0.0268,CH4,Emission
Bangladesh,6815,Food Transport,1994,kt,0.0286,CH4,Emission
Bangladesh,6815,Food Transport,1995,kt,0.0348,CH4,Emission
Bangladesh,6815,Food Transport,1996,kt,0.0386,CH4,Emission
Bangladesh,6815,Food Transport,1997,kt,0.0481,CH4,Emission
Bangladesh,6815,Food Transport,1998,kt,0.0478,CH4,Emission
Bangladesh,6815,Food Transport,1999,kt,0.0389,CH4,Emission
Bangladesh,6815,Food Transport,2000,kt,0.0454,CH4,Emission
Bangladesh,6815,Food Transport,2001,kt,0.0493,CH4,Emission
Bangladesh,6815,Food Transport,2002,kt,0.0488,CH4,Emission
Bangladesh,6815,Food Transport,2003,kt,0.056,CH4,Emission
Bangladesh,6815,Food Transport,2004,kt,0.0728,CH4,Emission
Bangladesh,6815,Food Transport,2005,kt,0.0951,CH4,Emission
Bangladesh,6815,Food Transport,2006,kt,0.1341,CH4,Emission
Bangladesh,6815,Food Transport,2007,kt,0.1821,CH4,Emission
Bangladesh,6815,Food Transport,2008,kt,0.3008,CH4,Emission
Bangladesh,6815,Food Transport,2009,kt,0.3884,CH4,Emission
Bangladesh,6815,Food Transport,2010,kt,0.4889,CH4,Emission
Bangladesh,6815,Food Transport,2011,kt,0.4885,CH4,Emission
Bangladesh,6815,Food Transport,2012,kt,0.4915,CH4,Emission
Bangladesh,6815,Food Transport,2013,kt,0.4906,CH4,Emission
Bangladesh,6815,Food Transport,2014,kt,0.5207,CH4,Emission
Bangladesh,6815,Food Transport,2015,kt,0.5547,CH4,Emission
Bangladesh,6815,Food Transport,2016,kt,0.5967,CH4,Emission
Bangladesh,6815,Food Transport,2017,kt,0.6164,CH4,Emission
Bangladesh,6815,Food Transport,2018,kt,0.6236,CH4,Emission
Bangladesh,6815,Food Transport,2019,kt,0.6055,CH4,Emission
Bangladesh,6815,Food Transport,2020,kt,0.5174,CH4,Emission
Bangladesh,6815,Food Transport,2021,kt,0.4866,CH4,Emission
Bangladesh,6815,Food Transport,2022,kt,0.5485,CH4,Emission
Bangladesh,6815,Food Transport,2023,kt,0.5485,CH4,Emission
Bangladesh,6821,Energy,1961,kt,93,CH4,Emission
Bangladesh,6821,Energy,1962,kt,91.8,CH4,Emission
Bangladesh,6821,Energy,1963,kt,91.2,CH4,Emission
Bangladesh,6821,Energy,1964,kt,89.6,CH4,Emission
Bangladesh,6821,Energy,1965,kt,87.3,CH4,Emission
Bangladesh,6821,Energy,1966,kt,85.4,CH4,Emission
Bangladesh,6821,Energy,1967,kt,83.4,CH4,Emission
Bangladesh,6821,Energy,1968,kt,81.5,CH4,Emission
Bangladesh,6821,Energy,1969,kt,79.3,CH4,Emission
Bangladesh,6821,Energy,1970,kt,82.3,CH4,Emission
Bangladesh,6821,Energy,1971,kt,82.3,CH4,Emission
Bangladesh,6821,Energy,1972,kt,84.7,CH4,Emission
Bangladesh,6821,Energy,1973,kt,86.8,CH4,Emission
Bangladesh,6821,Energy,1974,kt,88,CH4,Emission
Bangladesh,6821,Energy,1975,kt,89.8,CH4,Emission
Bangladesh,6821,Energy,1976,kt,91.9,CH4,Emission
Bangladesh,6821,Energy,1977,kt,94,CH4,Emission
Bangladesh,6821,Energy,1978,kt,95.6,CH4,Emission
Bangladesh,6821,Energy,1979,kt,97.4,CH4,Emission
Bangladesh,6821,Energy,1980,kt,99.9,CH4,Emission
Bangladesh,6821,Energy,1981,kt,101,CH4,Emission
Bangladesh,6821,Energy,1982,kt,109,CH4,Emission
Bangladesh,6821,Energy,1983,kt,113,CH4,Emission
Bangladesh,6821,Energy,1984,kt,113,CH4,Emission
Bangladesh,6821,Energy,1985,kt,116,CH4,Emission
Bangladesh,6821,Energy,1986,kt,120,CH4,Emission
Bangladesh,6821,Energy,1987,kt,114,CH4,Emission
Bangladesh,6821,Energy,1988,kt,123,CH4,Emission
Bangladesh,6821,Energy,1989,kt,126,CH4,Emission
Bangladesh,6821,Energy,1990,kt,130,CH4,Emission
Bangladesh,6821,Energy,1991,kt,130,CH4,Emission
Bangladesh,6821,Energy,1992,kt,135,CH4,Emission
Bangladesh,6821,Energy,1993,kt,137,CH4,Emission
Bangladesh,6821,Energy,1994,kt,142,CH4,Emission
Bangladesh,6821,Energy,1995,kt,144,CH4,Emission
Bangladesh,6821,Energy,1996,kt,141,CH4,Emission
Bangladesh,6821,Energy,1997,kt,145,CH4,Emission
Bangladesh,6821,Energy,1998,kt,149,CH4,Emission
Bangladesh,6821,Energy,1999,kt,153,CH4,Emission
Bangladesh,6821,Energy,2000,kt,158,CH4,Emission
Bangladesh,6821,Energy,2001,kt,163,CH4,Emission
Bangladesh,6821,Energy,2002,kt,168,CH4,Emission
Bangladesh,6821,Energy,2003,kt,172,CH4,Emission
Bangladesh,6821,Energy,2004,kt,177,CH4,Emission
Bangladesh,6821,Energy,2005,kt,183,CH4,Emission
Bangladesh,6821,Energy,2006,kt,191,CH4,Emission
Bangladesh,6821,Energy,2007,kt,196,CH4,Emission
Bangladesh,6821,Energy,2008,kt,206,CH4,Emission
Bangladesh,6821,Energy,2009,kt,213,CH4,Emission
Bangladesh,6821,Energy,2010,kt,217,CH4,Emission
Bangladesh,6821,Energy,2011,kt,215,CH4,Emission
Bangladesh,6821,Energy,2012,kt,219,CH4,Emission
Bangladesh,6821,Energy,2013,kt,224,CH4,Emission
Bangladesh,6821,Energy,2014,kt,225,CH4,Emission
Bangladesh,6821,Energy,2015,kt,225,CH4,Emission
Bangladesh,6821,Energy,2016,kt,234,CH4,Emission
Bangladesh,6821,Energy,2017,kt,235,CH4,Emission
Bangladesh,6821,Energy,2018,kt,228,CH4,Emission
Bangladesh,6821,Energy,2019,kt,224,CH4,Emission
Bangladesh,6821,Energy,2020,kt,217,CH4,Emission
Bangladesh,6821,Energy,2021,kt,216,CH4,Emission
Bangladesh,6821,Energy,2022,kt,217,CH4,Emission
Bangladesh,6821,Energy,2023,kt,212,CH4,Emission
Bangladesh,6817,IPPU,1961,kt,0,CH4,Emission
Bangladesh,6817,IPPU,1962,kt,0,CH4,Emission
Bangladesh,6817,IPPU,1963,kt,0,CH4,Emission
Bangladesh,6817,IPPU,1964,kt,0,CH4,Emission
Bangladesh,6817,IPPU,1965,kt,0,CH4,Emission
Bangladesh,6817,IPPU,1966,kt,0,CH4,Emission
Bangladesh,6817,IPPU,1967,kt,0,CH4,Emission
Bangladesh,6817,IPPU,1968,kt,0,CH4,Emission
Bangladesh,6817,IPPU,1969,kt,0,CH4,Emission
Bangladesh,6817,IPPU,1970,kt,0.0124,CH4,Emission
Bangladesh,6817,IPPU,1971,kt,0.0081,CH4,Emission
Bangladesh,6817,IPPU,1972,kt,0.0075,CH4,Emission
Bangladesh,6817,IPPU,1973,kt,0.0048,CH4,Emission
Bangladesh,6817,IPPU,1974,kt,0.0051,CH4,Emission
Bangladesh,6817,IPPU,1975,kt,0.0053,CH4,Emission
Bangladesh,6817,IPPU,1976,kt,0.0063,CH4,Emission
Bangladesh,6817,IPPU,1977,kt,0.0076,CH4,Emission
Bangladesh,6817,IPPU,1978,kt,0.0082,CH4,Emission
Bangladesh,6817,IPPU,1979,kt,0.0088,CH4,Emission
Bangladesh,6817,IPPU,1980,kt,0.0096,CH4,Emission
Bangladesh,6817,IPPU,1981,kt,0.0097,CH4,Emission
Bangladesh,6817,IPPU,1982,kt,0.0076,CH4,Emission
Bangladesh,6817,IPPU,1983,kt,0.0041,CH4,Emission
Bangladesh,6817,IPPU,1984,kt,0.0062,CH4,Emission
Bangladesh,6817,IPPU,1985,kt,0.0085,CH4,Emission
Bangladesh,6817,IPPU,1986,kt,0.0081,CH4,Emission
Bangladesh,6817,IPPU,1987,kt,0.0057,CH4,Emission
Bangladesh,6817,IPPU,1988,kt,0.0049,CH4,Emission
Bangladesh,6817,IPPU,1989,kt,0.006,CH4,Emission
Bangladesh,6817,IPPU,1990,kt,0.0063,CH4,Emission
Bangladesh,6817,IPPU,1991,kt,0.0041,CH4,Emission
Bangladesh,6817,IPPU,1992,kt,0.0025,CH4,Emission
Bangladesh,6817,IPPU,1993,kt,0.0022,CH4,Emission
Bangladesh,6817,IPPU,1994,kt,0.0024,CH4,Emission
Bangladesh,6817,IPPU,1995,kt,0.0025,CH4,Emission
Bangladesh,6817,IPPU,1996,kt,0.0026,CH4,Emission
Bangladesh,6817,IPPU,1997,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,1998,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,1999,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2000,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2001,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2002,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2003,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2004,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2005,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2006,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2007,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2008,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2009,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2010,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2011,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2012,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2013,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2014,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2015,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2016,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2017,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2018,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2019,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2020,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2021,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2022,kt,0.0028,CH4,Emission
Bangladesh,6817,IPPU,2023,kt,0.0028,CH4,Emission
Bangladesh,6818,Waste,1961,kt,95.7,CH4,Emission
Bangladesh,6818,Waste,1962,kt,91.2,CH4,Emission
Bangladesh,6818,Waste,1963,kt,86.3,CH4,Emission
Bangladesh,6818,Waste,1964,kt,81.1,CH4,Emission
Bangladesh,6818,Waste,1965,kt,75.5,CH4,Emission
Bangladesh,6818,Waste,1966,kt,69.5,CH4,Emission
Bangladesh,6818,Waste,1967,kt,63.1,CH4,Emission
Bangladesh,6818,Waste,1968,kt,56.1,CH4,Emission
Bangladesh,6818,Waste,1969,kt,48.4,CH4,Emission
Bangladesh,6818,Waste,1970,kt,60.7,CH4,Emission
Bangladesh,6818,Waste,1971,kt,65.8,CH4,Emission
Bangladesh,6818,Waste,1972,kt,70.8,CH4,Emission
Bangladesh,6818,Waste,1973,kt,75.8,CH4,Emission
Bangladesh,6818,Waste,1974,kt,78.7,CH4,Emission
Bangladesh,6818,Waste,1975,kt,84.9,CH4,Emission
Bangladesh,6818,Waste,1976,kt,91.3,CH4,Emission
Bangladesh,6818,Waste,1977,kt,97.2,CH4,Emission
Bangladesh,6818,Waste,1978,kt,105,CH4,Emission
Bangladesh,6818,Waste,1979,kt,114,CH4,Emission
Bangladesh,6818,Waste,1980,kt,121,CH4,Emission
Bangladesh,6818,Waste,1981,kt,131,CH4,Emission
Bangladesh,6818,Waste,1982,kt,139,CH4,Emission
Bangladesh,6818,Waste,1983,kt,148,CH4,Emission
Bangladesh,6818,Waste,1984,kt,158,CH4,Emission
Bangladesh,6818,Waste,1985,kt,168,CH4,Emission
Bangladesh,6818,Waste,1986,kt,178,CH4,Emission
Bangladesh,6818,Waste,1987,kt,189,CH4,Emission
Bangladesh,6818,Waste,1988,kt,202,CH4,Emission
Bangladesh,6818,Waste,1989,kt,212,CH4,Emission
Bangladesh,6818,Waste,1990,kt,222,CH4,Emission
Bangladesh,6818,Waste,1991,kt,227,CH4,Emission
Bangladesh,6818,Waste,1992,kt,235,CH4,Emission
Bangladesh,6818,Waste,1993,kt,240,CH4,Emission
Bangladesh,6818,Waste,1994,kt,245,CH4,Emission
Bangladesh,6818,Waste,1995,kt,252,CH4,Emission
Bangladesh,6818,Waste,1996,kt,256,CH4,Emission
Bangladesh,6818,Waste,1997,kt,259,CH4,Emission
